"","Sites_notre_num_rotation_","Site_Suisse","x","y","ch_edaphic_eivdescombes_pixel_d","ch_edaphic_eivdescombes_pixel_f","ch_edaphic_eivdescombes_pixel_h","ch_edaphic_eivdescombes_pixel_k","ch_edaphic_eivdescombes_pixel_l","ch_edaphic_eivdescombes_pixel_n","ch_edaphic_eivdescombes_pixel_r","ch_edaphic_eivdescombes_pixel_w","meanEVI_annualmax_2017_2021","meanEVI_annualmean_2017_2021","meanEVI_annualmedian_2017_2021","meanEVI_annualmin_2017_2021","meanEVI_annualrange_2017_2021","meanEVI_annualstd_2017_2021","meanGCI_annualmax_2017_2021","meanGCI_annualmean_2017_2021","meanGCI_annualmedian_2017_2021","meanGCI_annualmin_2017_2021","meanGCI_annualrange_2017_2021","meanGCI_annualstd_2017_2021","AI_8110_LV95","bio1_t_8110_LV95","bio10_twarmq_8110_LV95","bio11_tcoldq_8110_LV95","bio12_p_8110_LV95","bio13_pwet_8110_LV95","bio14_pdry_8110_LV95","bio15_ps_8110_LV95","bio16_pwetq_8110_LV95","bio17_pdryq_8110_LV95","bio18_pwarmq_8110_LV95","bio19_pcoldq_8110_LV95","bio2_tdr_8110_LV95","bio3_tiso_8110_LV95","bio4_ts_8110_LV95","bio5_tmaxw_8110_LV95","bio6_tminc_8110_LV95","bio7_tar_8110_LV95","bio8_twetq_8110_LV95","bio9_tdryq_8110_LV95","etpY_8110_LV95","gdd0Y_8110_LV95","gdd3Y_8110_LV95","gdd5Y_8110_LV95","SrelY_8110_LV95","SCD15_final","SCD40_final","EauxStagnantes_prop","ForetBuissannante_prop","ForetClairsemee_prop","ForetDense_prop","Glacier_prop","RocheMeubler_prop","Rocks_Min80Per_prop","ZHumide_prop","east_mean","eastSlope_mean","mnt_mean","north_mean","northSlope_mean","roughness_mean","slope_mean","TPI_mean","TRI_mean","CanopyVaud2m_max","CanopyVaud2m_mean","CanopyVaud2m_median","CanopyVaud2m_min","CanopyVaud2m_sd","sradY"
"336","P343","757",2563672.7326,1134679.2159,2.53467106819153,2.84842753410339,3.18845081329346,3.1093270778656,3.08370304107666,2.92865753173828,6.45377588272095,1.67879617214203,27453999,14842500,15377500,-1430000,29165000,7697500,84637504,40112500,40050000,590000,84045000,25752500,25,5.09999990463257,12.3999996185303,-1.60000002384186,1574.5,156.600006103516,111.599998474121,11.8000001907349,459.5,346.399993896484,459.5,370.399993896484,7.90000009536743,33.5,585.599975585938,18.2000007629395,-5.40000009536743,23.7000007629395,12.3999996185303,0.5,394.700012207031,2147,1417.40002441406,1021.29998779297,47.2999992370605,62.009147644043,57.0079383850098,0,0,0,0,0,0,0,0,-0.153371572494507,-0.0901735201478004,1585.64501953125,-0.987429738044739,-0.581338465213776,1.67498779296875,36.0723114013672,0.0415725708007812,0.566558837890625,1.72607421875,0.5831298828125,0.30322265625,0,0.781917810440063,89726.1171875
"337","P344","328",2575699.3812,1127700.43620001,2.11734509468079,3.12156105041504,3.50106549263,2.95777702331543,3.51541066169739,2.81714916229248,6.07137537002563,1.81644296646118,43723999,9327500,5857500,-6815000,48322500,11475000,74430000,18830000,5077500,-7102500,81527504,26982500,15,4.5,11.8000001907349,-2.20000004768372,1744.30004882812,174.5,118.199996948242,13,514,380.5,514,432.5,8.10000038146973,34.0999984741211,584.599975585938,17.7000007629395,-6.19999980926514,24,11.8000001907349,0,288.700012207031,1994.90002441406,1295.90002441406,919,48.2999992370605,130.974319458008,130.974319458008,0,0,0,0,0,0,0,0,-0.526096642017365,-0.113951772451401,1709.6875,0.826721131801605,0.185553312301636,0.644989013671875,12.8199787139893,0.0431175231933594,0.181240081787109,0.564697265625,0.4029541015625,0.33221435546875,0.270751953125,0.12129158526659,61589.421875
"338","P345","750",2575927.922,1128449.8707,1.91595339775085,3.19985675811768,3.63450574874878,2.93150019645691,3.38882541656494,2.83702707290649,5.99710655212402,1.90841448307037,42910000,9847500,9690000,-14237500,57672500,12685000,68112496,20587500,16337500,-8010000,76122496,24947500,18,4.5,11.6999998092651,-2.20000004768372,1739,173,117.099998474121,12.8999996185303,510.299987792969,379.799987792969,510.299987792969,433.899993896484,8.19999980926514,34.2999992370605,581.400024414062,17.7000007629395,-6.30000019073486,24,11.6999998092651,0,333.399993896484,1974.19995117188,1278.90002441406,904.5,48,127.99674987793,122,0,0,0,0,0,0,0,0,-0.799612641334534,-0.280867457389832,1569.7275390625,0.594167590141296,0.208863347768784,1.04251098632812,20.5710926055908,0.0318641662597656,0.285015106201172,0.1875,0.131195068359375,0.12298583984375,0.0858154296875,0.0505280047655106,64413.98046875
"339","P346","253",2576399.847,1128498.3931,1.99882805347443,3.21152448654175,3.60127401351929,2.95552587509155,3.3764283657074,2.87032461166382,6.10262203216553,1.88480317592621,33648000,8500000,7105000,-13305000,39202500,12135000,71877504,17842500,915000,-8900000,80772496,27350000,18,4.5,11.6999998092651,-2.20000004768372,1741.09997558594,172.899993896484,117,12.8000001907349,510.700012207031,380.399993896484,510.700012207031,435.5,8.10000038146973,34.2000007629395,581.200012207031,17.6000003814697,-6.30000019073486,23.8999996185303,11.6999998092651,0,333.5,1968.19995117188,1273.69995117188,900,47.5999984741211,133.993255615234,128.994140625,0,0,0,0,0,0,0,0,-0.994477391242981,-0.105656765401363,1590.76000976562,-0.0735720694065094,-0.00744946068152785,0.247528076171875,6.09770965576172,0.00311279296875,0.0843887329101562,0.052734375,0.01318359375,0,0,0.0263671875,70652.671875
"340","P347","271",2575301.1079,1128999.1704,1.82568681240082,3.28777718544006,3.59480428695679,2.97808647155762,3.3667733669281,2.90682220458984,6.1247034072876,2.01350212097168,108227998,12577500,14532500,-97357504,221732496,34112500,71140000,29442500,32215000,-2365000,73505000,24987500,21,4.5,11.6999998092651,-2.20000004768372,1724.19995117188,171.5,116.099998474121,12.6999998092651,505.299987792969,376.899993896484,505.299987792969,430.200012207031,8.19999980926514,34.4000015258789,582.5,17.7000007629395,-6.30000019073486,24,11.6999998092651,0,371.299987792969,1965.90002441406,1272.19995117188,898.799987792969,48.4000015258789,104.970085144043,100.994270324707,0,0,0,0,0,0,0,0,0.0446793362498283,0.0160478372126818,1526.30249023438,-0.998964130878448,-0.358841478824615,0.7950439453125,21.0551280975342,0.0131378173828125,0.293136596679688,0.7501220703125,0.41326904296875,0.31005859375,0.2828369140625,0.224938750267029,86166.4921875
"341","P348","24-2016",2575146.4763,1129101.3936,1.7903116941452,3.33515501022339,3.6723256111145,2.92558169364929,3.34081053733826,2.89450407028198,6.084144115448,2.01007342338562,65112002,13160000,15955000,-70367504,142995008,25300000,69530000,32742500,38187500,45000,69485000,24460000,20,4.40000009536743,11.6999998092651,-2.29999995231628,1721.40002441406,171.199996948242,116,12.6999998092651,504.5,376.299987792969,504.5,429.299987792969,8.19999980926514,34.2999992370605,581.599975585938,17.6000003814697,-6.30000019073486,23.8999996185303,11.6999998092651,-0.100000001490116,362.399993896484,1950,1259,887.5,48.5,99.0422592163086,99.0297164916992,0,0,0,0.379999995231628,0,0,0,0,-0.718993604183197,-0.198754891753197,1538.94995117188,-0.69261646270752,-0.192109405994415,0.81243896484375,16.0754413604736,0.00594711303710938,0.213420867919922,0.0029296875,0.000732421875,0,0,0.00146484375,83171.890625
"342","P349","241",2575796.0382,1129984.5265,1.84245276451111,3.33369874954224,3.68391823768616,2.95224642753601,3.2853102684021,2.75682401657104,6.07836866378784,2.00578665733337,32436001,12780000,16037500,-15635000,50025000,11057500,78542496,30777500,29462500,-3567500,82115000,26397500,21,4.30000019073486,11.5,-2.40000009536743,1704.59997558594,168.300003051758,114.300003051758,12.5,497.200012207031,373.600006103516,497.200012207031,428.700012207031,8.10000038146973,34.2999992370605,579.5,17.3999996185303,-6.40000009536743,23.7000007629395,11.5,-0.200000002980232,365,1919,1233.90002441406,866.200012207031,48.2000007629395,118.997016906738,118.995422363281,0,0,0,0,0,0,0,0,0.542852997779846,0.2053612023592,1669.78247070312,-0.837957739830017,-0.317496418952942,1.125,22.255392074585,0.0149765014648438,0.315628051757812,0.1566162109375,0.065582275390625,0.0528564453125,0,0.0656245276331902,85421.3125
"343","P350","19-2016",2574831.5622,1130234.9961,2.01477813720703,3.12770295143127,3.63202166557312,2.97906017303467,3.63006639480591,2.65531420707703,5.93193531036377,1.81266391277313,177024004,16595000,14067500,-85415000,300682496,50160000,74915000,27315000,28340000,-4450000,79365000,23962500,20,4.09999990463257,11.3000001907349,-2.5,1707.90002441406,168.699996948242,114.599998474121,12.3999996185303,497.5,374.399993896484,497.5,428.600006103516,8,33.9000015258789,573.900024414062,17.1000003814697,-6.5,23.6000003814697,11.3000001907349,-0.400000005960464,352.100006103516,1869.40002441406,1193,831.700012207031,48.5,120.990837097168,118.000907897949,0,0,0,0,0,0,0,0,-0.568772792816162,-0.210617944598198,1829.52001953125,-0.821040749549866,-0.305449366569519,1.12753295898438,21.8188514709473,0.0459403991699219,0.310321807861328,0.31982421875,0.169586181640625,0.15484619140625,0.048828125,0.128564685583115,87417.546875
"344","P351","779",2574207.2803,1130257.0766,2.17565679550171,3.00382161140442,3.39695835113525,3.1014187335968,3.64004850387573,2.67784404754639,6.22059154510498,1.79077637195587,354503984,28897500,14762500,-21580000,458192512,84892500,67817504,27515000,29055000,-5040000,72855000,25085000,19,4.19999980926514,11.3000001907349,-2.40000009536743,1708.80004882812,169.300003051758,114.699996948242,12.3999996185303,498.200012207031,374.399993896484,498.200012207031,428.600006103516,7.90000009536743,34,573.400024414062,17.1000003814697,-6.40000009536743,23.5,11.3000001907349,-0.300000011920929,328.899993896484,1872.40002441406,1195.30004882812,833.599975585938,48.5999984741211,130.982269287109,126.98876953125,0,0,0.449999988079071,0,0,0,0,0,0.995072841644287,0.291051030158997,1828.6875,-0.0915992483496666,-0.0268832053989172,0.692474365234375,17.0077514648438,0.00251388549804688,0.241237640380859,0.578125,0.538482666015625,0.552490234375,0.4708251953125,0.0468045212328434,76105.4921875
"345","P352","71-2016",2576281.1123,1129767.7096,1.85463774204254,3.27521991729736,3.64865565299988,2.93151164054871,3.58616924285889,2.67711687088013,5.98407983779907,1.97812974452972,181875996,15430000,11275000,-67250000,288202496,50522500,57745000,19645000,18347500,-5505000,63247500,22225000,17,4.09999990463257,11.1999998092651,-2.5,1705,168.100006103516,114.300003051758,12.6000003814697,497.5,373.600006103516,497.5,429,8,34,575.200012207031,17,-6.5,23.5,11.1999998092651,-0.400000005960464,317.5,1865.19995117188,1190.30004882812,829.700012207031,47.7999992370605,130.984115600586,127.995071411133,0,0,0,0,0,0,0,0,-0.277075290679932,-0.092752642929554,1751.27746582031,0.959361612796783,0.322252988815308,0.865020751953125,19.62331199646,0.0118827819824219,0.281253814697266,0.04931640625,0.0123291015625,0,0,0.024658203125,63509.37890625
"346","P353","784??",2576750.9827,1129474.4125,2.16206932067871,3.17246174812317,3.5286602973938,2.90520644187927,3.57749056816101,2.63021421432495,6.10626125335693,1.77841603755951,28836001,8467500,4252500,-6715000,36412500,11292500,67357504,18870000,7355000,-6765000,74122496,27372500,14,3.79999995231628,10.8999996185303,-2.79999995231628,1714.59997558594,169,114.699996948242,12.6999998092651,500.700012207031,375.600006103516,500.700012207031,431.799987792969,7.80000019073486,33.5999984741211,572.5,16.6000003814697,-6.69999980926514,23.2999992370605,10.8999996185303,-0.699999988079071,254.300003051758,1791.59997558594,1131.30004882812,780.700012207031,47.2999992370605,147.968002319336,140.994644165039,0,1,0,0,0,0,0,0,-0.279376566410065,-0.103502959012985,1844.70495605469,0.957960367202759,0.351069271564484,0.9649658203125,21.5258693695068,0.0162391662597656,0.313739776611328,0.1107177734375,0.033599853515625,0.0118408203125,0,0.0526100285351276,59196.9765625
"347","P354","56-2016",2576759.2163,1131077.9363,2.11909484863281,2.97839426994324,3.50317716598511,3.13656568527222,3.64756655693054,2.66929721832275,6.15759325027466,1.882972240448,49877998,13230000,14847500,-13315000,60397500,12705000,64860000,28140000,31950000,-3850000,68710000,23140000,24,4.80000019073486,12.1999998092651,-2,1619.90002441406,158.899993896484,109.300003051758,12.3999996185303,471.299987792969,356,471.299987792969,408.600006103516,8.30000019073486,34.4000015258789,588.400024414062,18.2000007629395,-6.09999990463257,24.2000007629395,12.1999998092651,0.300000011920929,396.799987792969,2063.69995117188,1352.5,966.900024414062,48.2000007629395,97.0162811279297,94.0093688964844,0,0,0,0,0,0,0,0,0.0195962581783533,0.00567919481545687,1648.33752441406,-0.99741804599762,-0.316189587116241,0.7349853515625,18.4819889068604,-0.0225105285644531,0.257495880126953,0.0194091796875,0.004852294921875,0,0,0.00970458984375,86621.96875
"348","P355","54-2016",2582603.7235,1134517.4295,1.80458533763885,3.26057624816895,3.68667197227478,2.96230053901672,3.57638740539551,2.76467728614807,6.07298040390015,2.06995820999146,63067998,14242500,15602500,-22957500,92125000,19632500,81235000,30015000,32940000,-8100000,89335000,29405000,20,4,11.1000003814697,-2.70000004768372,1711.40002441406,170.699996948242,114.099998474121,13.1000003814697,504.799987792969,375.299987792969,504.799987792969,428.299987792969,8.19999980926514,34.7000007629395,576.700012207031,17,-6.80000019073486,23.7999992370605,11.1000003814697,-0.600000023841858,356.5,1816.19995117188,1152.30004882812,798,47.5,122.001411437988,122,0,0,0,0,0,0,0,0,-0.803035914897919,-0.0455421395599842,1688.58752441406,0.550939679145813,0.0318106412887573,0.184967041015625,3.28138136863708,-0.0146751403808594,0.0634193420410156,0.2122802734375,0.096832275390625,0.0875244140625,0,0.0891709178686142,77534.9609375
"349","P356","62_2016",2581844.8639,1134456.4545,2.42739462852478,2.76993560791016,3.27347660064697,3.16569209098816,3.56454300880432,2.68178963661194,6.28251838684082,1.67338621616364,21562000,10385000,11782500,-13792500,35537500,9102500,66392500,27197500,25780000,-3392500,69785000,23702500,20,3.90000009536743,11,-2.70000004768372,1752.09997558594,173.5,116.099998474121,12.8000001907349,513.200012207031,385.100006103516,513.200012207031,442.5,8.10000038146973,34.2999992370605,573.900024414062,16.7999992370605,-6.80000019073486,23.6000003814697,11,-0.600000023841858,366.5,1801.80004882812,1139.59997558594,787,47.7000007629395,113.99772644043,112.002326965332,0,0,0,0,0,0,0,0,-0.351053059101105,-0.106349512934685,1724.92004394531,-0.927673101425171,-0.289605259895325,0.8699951171875,18.1395263671875,-0.0249900817871094,0.276882171630859,0.2410888671875,0.14617919921875,0.1337890625,0.0760498046875,0.0783665701746941,86109.890625
"350","P357","745",2581297.137,1134227.9244,1.77881073951721,3.34532070159912,3.70267915725708,2.98951315879822,3.46424031257629,2.74986982345581,6.07388687133789,2.0600004196167,28848000,10127500,14232500,-36227500,66007500,17157500,74450000,28285000,32407500,-3132500,77587504,2.6e+07,19,4,11.1999998092651,-2.59999990463257,1768,174.300003051758,116.800003051758,12.6000003814697,515.599975585938,389.100006103516,515.599975585938,449.200012207031,8.10000038146973,34.4000015258789,575.099975585938,17,-6.69999980926514,23.7000007629395,11.1999998092651,-0.5,358.399993896484,1834.19995117188,1165.40002441406,808.400024414062,47.9000015258789,124.998428344727,124.998428344727,0,0,0,0,0,0,0,0,0.532110810279846,0.131333455443382,1661.59252929688,-0.844810545444489,-0.207098692655563,0.7774658203125,14.2211055755615,0.00469970703125,0.224067687988281,0.7664794921875,0.669830322265625,0.635986328125,0.6021728515625,0.0701364055275917,83070.6328125
"351","P358","743",2572492.6262,1137664.1536,1.84286081790924,3.23024201393127,3.62018322944641,2.96351933479309,3.6024603843689,2.70089483261108,6.03216361999512,1.98933804035187,43883999,11295000,14192500,-36065000,79240000,14460000,66637500,27657500,29255000,-6190000,72827504,23297500,20,4.40000009536743,11.6000003814697,-2.29999995231628,1671.09997558594,157,108.800003051758,11,468.799987792969,372.399993896484,468.799987792969,436.5,8.10000038146973,34.2000007629395,578.200012207031,17.3999996185303,-6.40000009536743,23.7000007629395,11.6000003814697,-0.100000001490116,346,1921.09997558594,1234.30004882812,866.299987792969,48.4000015258789,115.001266479492,113.001266479492,0,0,0,0,0,0,0,0,0.69723379611969,0.178793787956238,1678.42248535156,-0.710826277732849,-0.182418555021286,0.75,14.8647747039795,0.0262413024902344,0.202495574951172,0,0,0,0,0,82645.2734375
"352","P359","490",2572196.527,1137698.5594,2.12430286407471,3.02783441543579,3.39205765724182,3.02111911773682,3.66806387901306,2.79993605613708,6.19353151321411,1.78112244606018,35500000,8735000,13110000,-92502496,131417504,23722500,75040000,28832500,29360000,-4405000,79442496,23742500,21,4.30000019073486,11.5,-2.29999995231628,1681.69995117188,158,109.5,11,471.700012207031,374.799987792969,471.700012207031,439.399993896484,8,34.0999984741211,576.599975585938,17.2999992370605,-6.40000009536743,23.7000007629395,11.5,-0.200000002980232,364.100006103516,1904.19995117188,1220.69995117188,855,48.2999992370605,102.018730163574,99.0106582641602,0,0,0,0,0,0,0,0,0.167636334896088,0.0817395374178886,1718.84741210938,-0.971359848976135,-0.512839376926422,1.50997924804688,31.9020214080811,-0.180644989013672,0.526248931884766,0.189208984375,0.04730224609375,0,0,0.0946044921875,89590.1484375
"353","P360","319",2572003.8579,1137399.0192,1.88433170318604,3.33074116706848,3.69609379768372,2.92365789413452,3.27553629875183,2.70543050765991,6.11694812774658,2.01012587547302,29100000,7470000,11710000,-46392500,75452496,16380000,63190000,25762500,21300000,-2232500,65422500,23342500,19,4.40000009536743,11.6000003814697,-2.29999995231628,1665.30004882812,157.199996948242,108.699996948242,11,468,370.899993896484,468,434.399993896484,8.10000038146973,34.2999992370605,577.900024414062,17.5,-6.30000019073486,23.7999992370605,11.6000003814697,-0.100000001490116,329.5,1928.59997558594,1240.69995117188,871.900024414062,48.5,130.004776000977,128.004776000977,0,0,1,0,0,0,0,0,-0.62153947353363,-0.0937635526061058,1694.66003417969,-0.690359055995941,-0.0939502120018005,0.497528076171875,8.17552947998047,0.0374984741210938,0.159378051757812,8.8641357421875,5.5611572265625,4.40057373046875,3.884521484375,2.24352025985718,82869.578125
"354","P361","01.06.2016",2571717.9397,1136891.9127,2.06636595726013,3.10287141799927,3.56738638877869,2.99937391281128,3.14707779884338,2.75496482849121,6.17770719528198,1.90390491485596,148012002,15200000,15215000,-205340000,383572512,67900000,78057504,31795000,34665000,-4427500,82487504,26627500,21,4.59999990463257,11.8000001907349,-2.09999990463257,1636.80004882812,156.100006103516,107.300003051758,11.1000003814697,461.899993896484,364,461.899993896484,425.100006103516,8.10000038146973,34.2000007629395,581.5,17.7000007629395,-6.19999980926514,23.8999996185303,11.8000001907349,0,355.899993896484,1974.09997558594,1277.80004882812,903.200012207031,48.7999992370605,112.017021179199,112.011352539062,0,0,0,0,0,0,0,0,-0.120620399713516,-0.0179123394191265,1652.96997070312,-0.989960670471191,-0.148892104625702,0.37506103515625,8.64974594116211,-0.006561279296875,0.125328063964844,0,0,0,0,0,83644.6015625
"355","P362","141",2571491.3464,1136704.4497,2.23166513442993,2.86966347694397,3.37410449981689,3.15345478057861,3.66286730766296,2.73655223846436,6.29548597335815,1.80740344524384,96432002,10667500,13735000,-32185000,77317504,14662500,87030000,29210000,25697500,-4227500,91260000,26995000,22,4.59999990463257,11.8000001907349,-2.09999990463257,1633.09997558594,156.399993896484,107.199996948242,11.1000003814697,461.5,362.899993896484,461.5,423.5,8.10000038146973,34.0999984741211,581,17.7000007629395,-6.19999980926514,23.8999996185303,11.8000001907349,0,364.5,1974,1277.59997558594,903,48.9000015258789,103.995216369629,103.000007629395,0,0,0,0,0,0,0,0,0.694743990898132,0.356480926275253,1656.14245605469,-0.712935030460358,-0.366050124168396,1.70001220703125,30.9013977050781,0.0124931335449219,0.451251983642578,0.058349609375,0.026702880859375,0.02423095703125,0,0.0310969371348619,84181.2734375
"356","P363","746",2571124.9589,1136374.7927,2.10673356056213,2.99368047714233,3.41771984100342,3.09968972206116,3.22465443611145,2.76100778579712,6.28210544586182,1.80100119113922,185935996,18042500,18005000,-101690000,326460000,48020000,77095000,34775000,40595000,-275000,77375000,26747500,23,4.90000009536743,12.1999998092651,-1.89999997615814,1603.09997558594,155.100006103516,106.199996948242,11.1999998092651,455.700012207031,355.299987792969,455.700012207031,411.700012207031,8.19999980926514,34.0999984741211,586.400024414062,18.1000003814697,-5.90000009536743,24,12.1999998092651,0.300000011920929,376.600006103516,2073,1358.30004882812,971.400024414062,49.0999984741211,100.019882202148,97.0236053466797,0,0,0,0,0,0,0,0,-0.787196159362793,-0.169944152235985,1533.169921875,-0.615267336368561,-0.132732346653938,0.6099853515625,12.4643602371216,0.006561279296875,0.167182922363281,0,0,0,0,0,81928.65625
"357","P364","338",2571503.0207,1137302.0824,2.19378709793091,3.09889149665833,3.41117858886719,3.03300738334656,3.50469779968262,2.64184021949768,6.21440267562866,1.80180203914642,37318000,9115000,9632500,-22947500,59432500,11420000,3.3e+07,7917500,7972500,-5037500,38037500,9772500,16,4.30000019073486,11.5,-2.29999995231628,1676.09997558594,158.5,109.300003051758,11,471.200012207031,373.100006103516,471.200012207031,437.200012207031,8,34,575.799987792969,17.2999992370605,-6.30000019073486,23.6000003814697,11.5,-0.200000002980232,295.899993896484,1898.5,1216.09997558594,851.400024414062,48.4000015258789,128.031692504883,126.031707763672,0,0,0,0,0,0.980000019073486,0,0,0.996244966983795,0.49612033367157,1802.59497070312,0.0776560232043266,0.0385120697319508,1.2974853515625,29.872428894043,0.00030517578125,0.443428039550781,0,0,0,0,0,64416.1171875
"358","P365","88_2016",2572763.5452,1138492.4837,1.63632297515869,3.4476625919342,3.83244633674622,2.91221618652344,3.54600214958191,2.81645202636719,6.00220394134521,2.16895389556885,69216001,-7802500,14167500,-422397504,484887488,95692500,82675000,25677500,21645000,-6482500,89152496,26235000,20,4.5,11.6999998092651,-2.29999995231628,1708.90002441406,160.600006103516,110.599998474121,11.1000003814697,478.5,380.700012207031,478.5,446.299987792969,8.30000019073486,34.5,581.799987792969,17.7000007629395,-6.40000009536743,24.1000003814697,11.6999998092651,-0.100000001490116,352.5,1948.19995117188,1257.19995117188,885.900024414062,48.0999984741211,122.015594482422,118.996688842773,0,0,0,0,0,0,0,0,0.985767304897308,0.296710103750229,1654.79748535156,-0.166187390685081,-0.0500453189015388,0.809967041015625,17.5192604064941,-0.0087432861328125,0.253746032714844,0,0,0,0,0,80929.421875
"359","P366","704",2573001.5851,1137034.9805,2.14199352264404,2.92143821716309,3.28293633460999,3.1414577960968,3.51236438751221,2.9562873840332,6.26661443710327,1.80138635635376,23733999,10192500,14080000,-16120000,38705000,9587500,53147500,23580000,30025000,-1860000,55010000,18687500,22,5.09999990463257,12.5,-1.79999995231628,1638.40002441406,155.399993896484,107.099998474121,11.1999998092651,462.100006103516,364.5,462.100006103516,427.200012207031,8.5,34.7000007629395,593.099975585938,18.6000003814697,-6,24.6000003814697,12.5,0.5,372.299987792969,2123.80004882812,1401.90002441406,1009,48.5999984741211,87.9991149902344,84.0133056640625,0,0,0,0,0,0,0,0,0.844289898872375,0.341253697872162,1389.59008789062,-0.53469854593277,-0.216064602136612,1.22250366210938,23.8394355773926,0.003143310546875,0.34124755859375,0,0,0,0,0,78106.578125
"360","P367","691",2573769.4514,1138667.69,1.52301144599915,3.56506323814392,4.01107692718506,2.88029551506042,3.3265380859375,2.78597044944763,5.85535383224487,2.22858881950378,27478000,10482500,15437500,-72637504,101635000,19575000,89125000,31072500,32867500,-4495000,93620000,27027500,21,4.59999990463257,11.8999996185303,-2.20000004768372,1640.30004882812,155.699996948242,106.800003051758,11.1999998092651,463.100006103516,364.5,463.100006103516,423.600006103516,8.5,34.9000015258789,587.900024414062,18,-6.40000009536743,24.3999996185303,11.8999996185303,0,354,1985.69995117188,1289.30004882812,913.5,48,113.003509521484,111.997596740723,0,0,0,0,0,0,0,0,0.945113062858582,0.119301289319992,1441.01000976562,-0.323310673236847,-0.040589414536953,0.334991455078125,7.24914598464966,-0.0078277587890625,0.10406494140625,0.6319580078125,0.397186279296875,0.32708740234375,0.1343994140625,0.22222138941288,78598.5390625
"361","P368","69",2576598.7497,1141304.4772,1.97103559970856,3.22190237045288,3.57463073730469,2.87709951400757,3.00711250305176,3.06286239624023,6.08264255523682,1.88686800003052,127984004,6920000,9882500,-74352496,161500000,31872500,467382496,43655000,32185000,-116840000,584222528,95925000,19,5.90000009536743,13.6999998092651,-1.70000004768372,1506.80004882812,147.300003051758,99.4000015258789,12.5,438.700012207031,328.399993896484,438.700012207031,376.100006103516,10,37,633,20.7000007629395,-6.40000009536743,27.1000003814697,13.6999998092651,1.39999997615814,297.399993896484,2360.5,1611.80004882812,1194.80004882812,47.7000007629395,107.99250793457,108.950141906738,0,0.939999997615814,0,0,0,0,0,0,0.0339579544961452,0.0166764836758375,1332.96252441406,0.99746698141098,0.451579183340073,1.16751098632812,26.9318161010742,-0.0290679931640625,0.394683837890625,0.9443359375,0.442352294921875,0.41253662109375,0,0.513099730014801,54199.88671875
"362","P369","114",2576899.1829,1140896.9904,1.96589851379395,3.18250417709351,3.59707427024841,2.90500903129578,3.2060718536377,2.96376514434814,6.03806304931641,1.85998094081879,38453999,11717500,15157500,-8832500,49420000,11072500,81367504,27652500,34300000,-27750000,109115000,29895000,20,5.40000009536743,13,-1.89999997615814,1492.80004882812,145.600006103516,98.5,12.6000003814697,435.600006103516,324.799987792969,435.600006103516,372.100006103516,9.5,36.4000015258789,616,19.7999992370605,-6.40000009536743,26.2000007629395,13,0.899999976158142,307.100006103516,2217.30004882812,1488.09997558594,1085.80004882812,47.5999984741211,116.005126953125,116,0,0,0,0,0,0,0,0,0.525315880775452,0.174702733755112,1450.0625,0.850124537944794,0.283071279525757,0.972503662109375,19.4441375732422,0.00843429565429688,0.275302886962891,0,0,0,0,0,60857
"363","P370","723",2578799.8628,1151400.8154,2.67718839645386,2.47031617164612,3.00134634971619,3.4175443649292,3.61566925048828,2.44666719436646,6.61829853057861,1.67419397830963,367790000,19990000,17227500,-31700000,156652496,24467500,70145000,34405000,36990000,2315000,67830000,21012500,23,4.5,11.8000001907349,-2.29999995231628,1511.90002441406,158,95,14.8999996185303,452.299987792969,319.299987792969,452.299987792969,372.899993896484,8.5,34.9000015258789,585.599975585938,17.7999992370605,-6.5,24.2999992370605,11.8000001907349,0,350.799987792969,1951.90002441406,1261.30004882812,889.099975585938,48.2999992370605,73.9581909179688,69.9324264526367,0,0,0,0.330000013113022,0,0,0,0,-0.458533108234406,-0.241235181689262,1414.94506835938,-0.887865304946899,-0.46591717004776,1.66000366210938,31.6919765472412,-0.051544189453125,0.477821350097656,0,0,0,0,0,85434.5390625
"364","P371","766",2578763.8519,1151606.4668,2.81422066688538,2.54531073570251,2.90702080726624,3.42507791519165,3.72577786445618,2.43839287757874,6.66796159744263,1.63848948478699,166058008,18652500,14622500,-23882500,223175008,34170000,52237500,24020000,26995000,72500,52167500,15760000,20,4.09999990463257,11.1999998092651,-2.5,1525.30004882812,159.300003051758,95.1999969482422,14.8999996185303,454.799987792969,322.600006103516,454.799987792969,378.5,7.90000009536743,34,573.5,16.8999996185303,-6.5,23.3999996185303,11.1999998092651,-0.300000011920929,319.399993896484,1855.30004882812,1180.09997558594,820.099975585938,48.0999984741211,69.0090103149414,65.9828109741211,0,0,0,0,0,0,0.540000021457672,0,-0.459014743566513,-0.248555362224579,1520.94750976562,-0.883426308631897,-0.474901020526886,1.70001220703125,32.5917205810547,-0.0340576171875,0.501564025878906,0.1866455078125,0.046661376953125,0,0,0.09332275390625,81682.53125
